datetime,f1,f2,f3,f4,Temp,label
1998-01-13 23:00,4.029775705,5.16982602,10.27854203,10.91199689,1.255,0
1998-01-14 0:00,4.049735172,5.168195999,10.23284254,11.00676679,1.01,0
1998-01-14 1:00,4.059598033,5.195645377,10.31212151,10.90614281,0.83,0
1998-01-14 2:00,4.050126743,5.245651706,10.31297967,11.2572367,0.585,0
1998-01-14 3:00,4.035765387,5.204602589,10.27790317,10.77496716,0.46,0
1998-01-14 4:00,4.110238675,5.295999528,10.43223614,11.16934771,0.33,0
1998-01-14 5:00,4.104607987,5.292897617,10.4174527,11.2186453,0.21,0
1998-01-14 7:00,4.15378154,5.312563318,10.48506872,11.33233098,-0.005,0
1998-01-14 8:00,4.136075286,5.305775034,10.55417213,11.33298815,-0.115,0
1998-01-14 9:00,4.188609566,5.303555598,10.44947382,11.27120556,-0.195,0
1998-01-14 13:00,4.102176343,5.201120636,10.33283363,11.09178436,-0.305,0
1998-01-14 22:00,4.069400126,5.195814113,10.30771197,11.05674597,0.3,0
1998-01-14 23:00,4.07290008,5.182994656,10.35082718,10.94838205,0.175,0
1998-01-15 0:00,4.088144556,5.191160827,10.16866654,11.14003531,0.105,0
1998-01-15 1:00,4.109718021,5.236982756,10.43930079,11.16401291,0.055,0
1998-01-15 7:00,4.166635802,5.307865321,10.65476897,11.18360334,-0.31,0
1998-01-15 8:00,4.164576579,5.301559462,10.53787612,11.25625285,-0.35,0
1998-01-15 10:00,4.115638806,5.23641391,10.52642404,11.1284376,-0.345,0
1998-01-15 11:00,4.096052937,5.280990718,10.59010502,11.00744169,-0.39,0
1998-01-15 12:00,4.080356259,5.162384072,10.2976851,10.88030006,-0.335,0
1998-01-15 15:00,4.052127883,5.220033556,10.59034115,10.70586089,0.61,0
1998-01-15 20:00,4.025652076,5.183387927,10.28955914,10.86824579,1.885,0
1998-01-15 21:00,4.024137948,5.190522502,10.30277971,10.93834106,1.905,0
1998-01-15 22:00,4.015947771,5.184497792,10.4231728,10.63612565,1.915,0
1998-01-16 0:00,4.028823917,5.174160605,10.29105148,10.57383376,1.905,0
1998-01-16 1:00,4.023935712,5.239722452,10.41989506,10.78134344,1.9,0
1998-01-16 4:00,4.044742147,5.16806356,10.22121504,10.85759927,1.265,0
1998-01-16 5:00,4.04731898,5.144972738,10.28448235,10.97644889,1.035,0
1998-01-16 6:00,4.028450861,5.21306106,10.22847638,11.02515558,0.81,0
1998-01-16 8:00,4.042306474,5.109549908,10.24993712,10.75628744,0.595,0
1998-01-16 9:00,4.047141764,5.174924416,10.22723819,10.91954448,0.515,0
1998-01-16 10:00,4.023624057,5.117501663,10.27160576,10.84937916,0.495,0
1998-01-16 11:00,4.023335076,5.183706885,10.19244642,10.80974281,0.515,0
1998-01-16 12:00,4.030830886,5.179096332,10.2624993,10.74577678,0.755,0
1998-01-16 13:00,4.013106838,5.155051092,10.17505287,10.84737774,1.21,0
1998-01-16 14:00,4.009360039,5.058079407,10.18665019,10.87044082,1.885,0
1998-01-16 15:00,4.011481972,5.257293847,10.09885936,10.74763465,2.655,0
1998-01-16 16:00,4.00823089,5.158048651,10.16464343,10.81161536,3.06,0
1998-01-16 17:00,3.997778853,5.175066409,10.24970613,10.89470755,3.25,0
1998-01-16 18:00,3.983727888,5.184013216,10.06378108,10.71162803,3.18,0
1998-01-16 19:00,3.984121635,5.19101889,10.15122493,10.63994404,3.05,0
1998-01-16 20:00,4.011632845,5.195531379,10.20527268,10.84073324,2.905,0
1998-01-16 21:00,4.020854676,5.158108217,10.08673035,10.87847236,2.73,0
1998-01-16 22:00,4.016512048,5.158310628,10.2175311,10.92293469,2.535,0
1998-01-16 23:00,4.021132953,5.172495396,10.23741026,10.84475572,2.31,0
1998-01-17 0:00,4.0162124,5.174107059,10.07233929,10.93327471,2.09,0
1998-01-17 2:00,4.015099238,5.210517314,9.937368982,10.97596869,1.805,0
1998-01-17 4:00,4.021115892,5.168356725,10.15947493,10.82680468,1.755,0
1998-01-17 5:00,4.006612157,5.206770438,10.20969325,10.89784094,1.775,0
1998-01-17 6:00,4.034223686,5.200872816,10.19478443,10.94878861,1.835,0
1998-01-17 7:00,3.987255502,5.209533803,10.13673562,10.72855987,1.88,0
1998-01-17 8:00,4.044330652,5.115010448,10.18126149,10.83556888,1.895,0
1998-01-17 9:00,4.005317151,5.094072027,10.23163137,10.86875418,2,0
1998-01-17 11:00,4.044077553,5.10398905,10.030648,10.79988478,2.19,0
1998-01-17 13:00,4.001950064,5.206387778,10.07449774,10.74544138,2.5,0
1998-01-17 14:00,4.015720468,5.168960911,10.21646892,10.75371904,2.655,0
1998-01-17 15:00,4.012109374,5.161653422,10.10928934,10.93237281,2.875,0
1998-01-17 18:00,3.995676948,5.205320693,10.23523589,10.86615622,3.46,0
1998-01-17 19:00,3.996805008,5.203293327,10.02993236,10.9040584,3.525,0
1998-01-17 20:00,4.00637712,5.142233649,9.982865555,10.73305444,3.54,0
1998-01-17 21:00,4.019889264,5.210176025,10.12362169,10.87170938,3.54,0
1998-01-18 0:00,4.007895509,5.17916651,10.17158765,10.92516242,3.545,0
1998-01-18 1:00,4.010201262,5.192744381,10.242271,10.87406188,3.525,0
1998-01-18 2:00,4.017089855,5.186788483,10.17925725,10.7307006,3.495,0
1998-01-18 4:00,4.029166591,5.220571437,10.10382286,10.88355996,3.39,0
1998-01-18 5:00,4.021554404,5.18690574,10.21350098,10.99702321,3.27,0
1998-01-18 7:00,4.031013543,5.204548174,10.14996489,11.05414269,3.095,0
1998-01-18 8:00,3.997842023,5.181326057,10.23616185,10.83775459,2.985,0
1998-01-18 10:00,4.00737192,5.144818635,10.26998484,10.86262467,2.79,0
1998-01-18 11:00,3.995017616,5.148423331,10.15184817,10.82058264,2.715,0
1998-01-18 12:00,3.998413455,5.163237824,10.14704997,10.80424352,2.795,0
1998-01-18 13:00,4.009506535,5.160668862,10.13759205,10.77588546,3.215,0
1998-01-18 15:00,3.987182157,5.156535254,10.0832817,10.7221429,4.88,0
1998-01-18 16:00,3.97771675,5.187383305,10.15605439,10.74170529,5.54,0
1998-01-18 17:00,4.004935725,5.211212207,10.15959086,10.79699941,5.715,0
1998-01-18 19:00,3.993288316,5.157359513,10.27540408,10.70368219,4.855,0
1998-01-18 21:00,4.011473123,5.180001329,10.16690252,10.86705406,3.855,0
1998-01-19 1:00,4.022997936,5.196391405,10.15619014,10.81011935,2.205,0
1998-01-19 8:00,4.130522489,5.265813939,10.48797494,10.48797494,0.545,0
1998-01-19 9:00,4.137970076,5.262880348,10.45295291,10.45295291,0.415,0
1998-01-19 10:00,4.141721321,5.257833059,10.33296712,10.33296712,0.265,0
1998-01-19 11:00,4.142262815,5.346430567,10.25789434,10.74141827,0.165,0
1998-01-19 12:00,4.079127285,5.184201151,10.50340283,10.50340283,0.09,0
1998-01-19 19:00,4.003636408,5.198005508,10.23575734,10.68868861,2.05,0
1998-01-20 5:00,4.018965108,5.176279729,10.3477187,10.35856775,2.065,0
1998-01-20 7:00,4.016871563,5.193879607,10.11575742,10.6863289,2.245,0
1998-01-20 9:00,4.019844489,5.112483909,10.07876929,10.40899956,2.21,0
1998-01-20 13:00,4.011706802,5.076042737,10.11932272,10.34138091,2.92,0
1998-01-20 18:00,3.988981262,5.165101348,10.06451059,10.63567147,3.88,0
1998-01-20 20:00,4.005126302,5.137896433,10.01887012,10.29010201,3.65,0
1998-01-20 21:00,4.003808569,5.19172824,10.06074142,10.74760747,3.53,0
1998-01-21 0:00,4.016967386,5.184360156,10.22011094,10.69229988,3.33,0
1998-01-21 1:00,3.998160662,5.109627379,10.07663412,10.96322587,3.28,0
1998-01-21 2:00,4.005207346,5.172570696,10.16293213,10.86607641,3.225,0
1998-01-21 3:00,4.013726496,5.179168305,10.0064645,10.68850375,3.195,0
1998-01-21 4:00,4.00964928,5.187456213,10.14047846,10.97363397,3.12,0
1998-01-21 5:00,4.008233448,5.17766428,10.29820029,10.9907108,3.035,0
1998-01-21 7:00,4.001137792,5.159373228,10.16049489,10.75294516,2.675,0
1998-01-21 8:00,4.008277427,5.197069271,10.17212728,10.95322264,2.425,0
1998-01-21 9:00,4.001080761,5.104333001,10.25986405,11.11134429,2.205,0
1998-01-21 10:00,4.021297282,5.143621933,10.22807332,10.82983176,2,0
1998-01-21 11:00,3.992020832,5.149325424,10.00177449,10.86939849,1.875,0
1998-01-21 12:00,4.001298529,5.171810259,10.13148225,10.95373318,1.635,0
1998-01-21 13:00,4.010628919,5.161188124,10.09868638,11.09793485,1.505,0
1998-01-21 14:00,4.001532212,5.159650573,10.18909516,10.85754534,1.425,0
1998-01-21 15:00,4.00965979,5.174410242,10.00117132,10.76996911,1.375,0
1998-01-21 16:00,4.011893372,5.134149186,10.08997386,10.76652204,1.495,0
1998-01-21 17:00,4.010164522,5.163675514,10.23145347,10.80985088,1.465,0
1998-01-21 18:00,4.026055335,5.198783228,10.12903029,10.70925883,1.32,0
1998-01-21 19:00,4.004869512,5.1624939,10.08832933,10.89582787,1.165,0
1998-01-21 20:00,3.98903518,5.178848649,10.05478793,10.79373227,1.1,0
1998-01-21 21:00,4.0039858,5.186915516,10.27379795,10.88975758,0.99,0
1998-01-21 22:00,4.016058071,5.164674663,10.13519805,11.04196541,0.815,0
1998-01-21 23:00,4.003581628,5.118122178,10.1561039,10.93141144,0.705,0
1998-01-22 0:00,4.016542614,5.172847734,10.2000722,10.69128996,0.63,0
1998-01-22 1:00,3.99948104,5.160177717,10.18267597,10.94752488,0.585,0
1998-01-22 2:00,4.018225777,5.146448164,10.12839701,10.94320808,0.525,0
1998-01-22 3:00,4.024886009,5.142634642,10.20185585,10.77447815,0.495,0
1998-01-22 4:00,4.013113926,5.166013561,10.22371062,10.84968962,0.47,0
1998-01-22 5:00,4.020416745,5.137017786,10.1685273,10.88840628,0.41,0
1998-01-22 6:00,4.027615728,5.13717659,10.1429997,10.94030332,0.39,0
1998-01-22 7:00,4.020410383,5.135785567,10.04932343,10.91235897,0.36,0
1998-01-22 8:00,4.000532854,5.159944974,10.22653265,11.00438462,0.33,0
1998-01-22 11:00,4.021154724,5.150533764,9.973304386,10.98676642,0.2,0
1998-01-22 12:00,4.001988173,5.090850628,10.05032777,10.76102453,0.385,0
1998-01-22 13:00,4.005843511,5.14858816,10.17231311,11.06450598,0.825,0
1998-01-22 14:00,3.995675153,5.153745765,10.26296007,10.84406201,1.315,0
1998-01-22 16:00,4.014098197,5.142254524,9.992795943,10.71068588,2.3,0
1998-01-22 17:00,4.011581173,5.143075306,10.08007455,10.82590809,2.315,0
1998-01-22 18:00,3.994415451,5.132349664,10.15076809,10.8190391,2.13,0
1998-01-22 19:00,4.012447956,5.13072105,10.16467942,10.93203469,1.795,0
1998-01-22 21:00,4.013380621,5.118158508,10.15817248,10.86248761,1.375,0
1998-01-22 22:00,4.020027956,5.18156608,10.05001132,10.81663536,1.185,0
1998-01-22 23:00,4.026385131,5.158736207,10.20865234,10.93641457,1.005,0
1998-01-23 0:00,4.032361064,5.147222994,10.25962673,10.78412268,0.835,0
1998-01-23 1:00,4.046586475,5.1598758,10.25348545,10.93784109,0.645,0
1998-01-23 3:00,4.065779846,5.200164483,10.30788524,10.80708137,0.29,0
1998-01-23 7:00,4.136181593,5.286691003,10.47863725,11.19698305,-0.105,0
1998-01-23 11:00,4.201363141,5.222952171,10.62733173,11.14577143,-0.41,0
1998-01-23 12:00,4.142753234,5.256004336,10.59166133,11.22812633,-0.42,0
1998-01-23 13:00,4.136113018,5.241640027,10.46607801,11.37557004,-0.435,0
1998-01-23 14:00,4.14879016,5.224386371,10.41528632,11.00691514,-0.445,0
1998-01-23 17:00,4.131058013,5.258845002,10.19171938,11.27213899,-0.435,0
1998-01-23 19:00,4.136429022,5.246205405,10.50616412,11.09737093,-0.42,0
1998-01-23 20:00,4.164892983,5.268920777,10.53600447,11.23054538,-0.4,0
1998-01-23 21:00,4.163802324,5.255315883,10.49194514,11.1803172,-0.45,0
1998-01-23 23:00,4.155482428,5.294087831,10.33596079,11.28307313,-0.485,0
1998-01-24 2:00,4.196608502,5.28296893,10.62218554,11.4085156,-0.47,0
1998-01-24 4:00,4.176911287,5.274860917,10.61283945,11.36677916,-0.51,0
1998-01-24 5:00,4.202511645,5.229414851,10.33788947,11.28874602,-0.515,0
1998-01-24 7:00,4.209254776,5.303165874,10.54582936,11.05989016,-0.62,0
1998-01-24 9:00,4.206137583,5.302997685,10.61518159,11.31777935,-0.665,0
1998-01-24 13:00,4.151615021,5.264061323,10.46529558,11.45267617,-0.785,0
1998-01-24 14:00,4.147128761,5.255761229,10.53595995,11.22468053,-0.74,0
1998-01-24 16:00,4.120484858,5.210297968,10.4919459,11.12501576,-0.67,0
1998-01-24 17:00,4.13610093,5.182105638,10.44677022,11.09703524,-0.655,0
1998-01-24 18:00,4.131273603,5.233421996,10.496796,11.18208435,-0.63,0
1998-01-24 19:00,4.139857872,5.257257117,10.30521786,11.18377943,-0.6,0
1998-01-24 23:00,4.192925403,5.285144399,10.50362112,11.24310337,-0.52,0
1998-01-25 0:00,4.161578343,5.285723886,10.67036907,11.29646168,-0.585,0
1998-01-25 1:00,4.179371773,5.278262175,10.60338408,11.22293221,-0.56,0
1998-01-25 2:00,4.188186014,5.271501903,10.57098943,11.17102255,-0.605,0
1998-01-25 3:00,4.195114139,5.288048137,10.5463146,11.31063507,-0.615,0
1998-01-25 4:00,4.21110381,5.343478493,10.73766365,11.04598599,-0.63,0
1998-01-25 5:00,4.215143786,5.2835133,10.37286758,11.23623685,-0.685,0
1998-01-25 6:00,4.22346249,5.303116896,10.5185103,11.31868709,-0.685,0
1998-01-25 10:00,4.225182939,5.190589052,10.594579,11.35816868,-0.825,0
1998-01-25 13:00,4.167188217,5.259721617,10.40025355,11.34260775,-0.88,0
1998-01-25 14:00,4.169283932,5.274774562,10.36056486,11.15531571,-0.845,0
1998-01-25 16:00,4.157171691,5.273467524,10.43386168,11.17665073,-0.73,0
1998-01-25 17:00,4.176876528,5.249739026,10.36408718,11.2850783,-0.675,0
1998-01-25 18:00,4.170008262,5.232287376,10.49907958,11.19258713,-0.68,0
1998-01-25 20:00,4.15793814,5.275710992,10.53245328,11.19099867,-0.61,0
1998-01-25 21:00,4.184847341,5.25050866,10.52456093,11.22911971,-0.65,0
1998-01-25 22:00,4.187345638,5.226584649,10.64246057,11.49145788,-0.63,0
1998-01-25 23:00,4.132542334,5.321287886,10.69091293,11.38925159,-0.65,0
1998-01-26 0:00,4.225700579,5.345845519,10.59315377,11.19656917,-0.68,0
1998-01-26 3:00,4.159840533,5.388779018,10.61987826,11.27796736,-0.88,0
1998-01-26 4:00,4.197684413,5.26404961,10.85871422,11.4946364,-0.915,0
1998-01-26 5:00,4.17092567,5.318922229,10.8174743,11.42145321,-0.995,0
1998-01-26 7:00,4.219785749,5.345487547,10.72979835,11.5616887,-1.21,0
1998-01-26 9:00,4.27438538,5.351008432,10.91931773,11.36283641,-1.42,0
1998-01-26 10:00,4.260662223,5.320245487,10.63199451,11.23808332,-1.485,0
1998-01-26 11:00,4.262596748,5.342744185,10.69741284,11.43031424,-1.525,0
1998-01-26 12:00,4.257156359,5.371252338,10.84640189,11.52030453,-1.585,0
1998-01-26 13:00,4.251234609,5.325499125,10.71928862,11.62724616,-1.52,0
1998-01-26 14:00,4.235899841,5.357707383,10.68380584,11.38925427,-1.445,0
1998-01-26 15:00,4.224499014,5.353992987,10.68403242,11.45196032,-1.345,0
1998-01-26 16:00,4.220346997,5.244369866,10.67035091,11.39959752,-1.27,0
1998-01-26 17:00,4.221878586,5.334206228,10.78407116,11.35288715,-1.2,0
1998-01-26 18:00,4.222025111,5.318292591,10.61610726,11.46720403,-1.16,0
1998-01-26 19:00,4.221377387,5.294977147,10.6404405,11.38177163,-1.075,0
1998-01-26 20:00,4.231299746,5.352814253,10.69680798,11.34179102,-1.125,0
1998-01-26 22:00,4.25560503,5.264467245,10.72555957,11.38712405,-1.14,0
1998-01-26 23:00,4.257767347,5.333133443,10.70628652,11.4449321,-1.205,0
1998-01-27 0:00,4.258173133,5.327142098,10.77785582,11.2897269,-1.215,0
1998-01-27 1:00,4.256573194,5.35107141,10.78011068,11.40775571,-1.25,0
1998-01-27 2:00,4.258923973,5.402503089,10.85225485,11.48717034,-1.27,0
1998-01-27 3:00,4.243383128,5.314332534,10.80367769,11.42705069,-1.325,0
1998-01-27 4:00,4.258490272,5.306856916,10.73361651,11.49157687,-1.355,0
1998-01-27 5:00,4.26289518,5.38124842,10.77789823,11.66698548,-1.385,0
1998-01-27 7:00,4.266137598,5.380156289,10.83231071,11.47911353,-1.495,0
1998-01-27 9:00,4.25733913,5.406993568,10.91323879,11.49249248,-1.52,0
1998-01-27 10:00,4.284737118,5.248802026,10.72849868,11.35837499,-1.575,0
1998-01-27 12:00,4.215248699,5.330029738,10.75012719,11.56797191,-1.54,0
1998-01-27 13:00,4.227686489,5.351815304,10.69088958,11.22754016,-1.425,0
1998-01-27 14:00,4.208312541,5.333605489,10.61971001,11.24435844,-1.28,0
1998-01-27 15:00,4.195485276,5.316366271,10.70793791,11.50447442,-1.18,0
1998-01-27 16:00,4.178285242,5.328279492,10.54027873,11.29446552,-1.035,0
1998-01-27 18:00,4.191055785,5.315936769,10.7566146,11.25103007,-0.915,0
1998-01-27 19:00,4.210254253,5.328462792,10.6523975,11.27455998,-0.865,0
1998-01-27 20:00,4.236582341,5.321137723,10.57115885,11.42951881,-0.87,0
1998-01-27 21:00,4.246815067,5.373521021,10.77878339,11.50163996,-0.86,0
1998-01-27 23:00,4.287428481,5.367471055,10.77752952,11.28562498,-1.01,0
1998-01-28 0:00,4.265996603,5.396079649,10.82384257,11.57075928,-1.12,0
1998-01-28 1:00,4.293766375,5.403169571,10.56996001,11.28918992,-1.265,0
1998-01-28 2:00,4.287428937,5.373853911,10.73085711,11.61857495,-1.32,0
1998-01-28 5:00,4.287180906,5.442853074,10.95594515,11.27249719,-1.685,0
1998-01-28 6:00,4.289308609,5.408486959,10.89514586,11.78602827,-1.79,0
1998-01-28 7:00,4.283773203,5.443076834,10.88172302,11.50479449,-1.845,0
1998-01-28 8:00,4.294714214,5.39301465,10.83043303,11.38332905,-1.945,0
1998-01-28 9:00,4.293520034,5.438177695,10.87889804,11.65303133,-2.025,0
1998-01-28 10:00,4.284595644,5.403456017,10.90334743,11.48555983,-2.095,0
1998-01-28 11:00,4.292885217,5.413479058,10.866732,11.46382551,-2.12,0
1998-01-28 12:00,4.273623236,5.40362023,10.75665239,11.52397614,-2.085,0
1998-01-28 13:00,4.262978173,5.43204168,10.69043898,11.55377406,-1.94,0
1998-01-28 14:00,4.246107422,5.407720514,10.75136826,11.37565701,-1.76,0
1998-01-28 15:00,4.228194779,5.362145471,10.58766318,11.48847108,-1.575,0
1998-01-28 16:00,4.199604752,5.359395236,10.68906396,11.45563869,-1.395,0
1998-01-28 17:00,4.175054571,5.400605148,10.74220167,11.17192342,-1.22,0
1998-01-28 19:00,4.212382637,5.368451675,10.69505434,11.30330194,-1.065,0
1998-01-28 20:00,4.219816291,5.333772556,10.7073606,11.15553466,-1.045,0
1998-01-28 21:00,4.259037297,5.38383383,10.67779645,11.36068382,-1.06,0
1998-01-28 22:00,4.250367102,5.462977964,10.66312984,11.35911168,-1.06,0
1998-01-28 23:00,4.256976105,5.294786015,10.92104214,11.18032328,-1.12,0
1998-01-29 1:00,4.26854285,5.435200774,10.81420753,11.64100258,-1.24,0
1998-01-29 2:00,4.278017183,5.413290181,10.84849013,11.44721773,-1.325,0
1998-01-29 4:00,4.296065588,5.427342935,10.92568443,11.54417675,-1.515,0
1998-01-29 6:00,4.293618321,5.418271472,10.89507885,11.49235797,-1.62,0
1998-01-29 7:00,4.29389161,5.455041452,10.7856414,11.32975113,-1.69,0
1998-01-29 8:00,4.282731256,5.422807502,10.83298366,11.48561502,-1.775,0
1998-01-29 9:00,4.286450981,5.372767782,11.03315863,11.64839955,-1.81,0
1998-01-29 11:00,4.288054303,5.279049002,10.72388517,11.4586938,-1.915,0
1998-01-29 12:00,4.244504332,5.412853396,10.84369508,11.53287813,-1.855,0
1998-01-29 14:00,4.223392002,5.417569644,10.61854343,11.4626474,-1.52,0
1998-01-29 15:00,4.211453092,5.373312307,10.63529891,11.33272755,-1.345,0
1998-01-31 15:00,4.171842292,5.426517317,10.59035444,11.59364555,-0.89,0
1998-01-31 16:00,4.146764342,5.342522955,10.40316978,11.39094464,-0.8,0
1998-01-31 18:00,4.141933221,5.327585177,10.52806417,11.12553497,-0.48,0
1998-01-31 19:00,4.157048402,5.4074539,10.65168581,11.17825706,-0.445,0
1998-01-31 20:00,4.179021283,5.352997009,10.52783094,11.27996281,-0.405,0
1998-01-31 21:00,4.108425772,5.398385374,10.63355016,11.37957116,-0.39,0
1998-02-01 0:00,4.279012741,5.284966164,10.80507291,11.56013674,-0.425,0
1998-02-01 1:00,4.284192676,5.504549689,10.74750352,11.50840091,-0.565,0
1998-02-01 2:00,4.324151139,5.496656686,10.82670195,11.61268224,-0.735,0
1998-02-01 3:00,4.312556937,5.469951236,10.85988083,11.50380646,-1.06,0
1998-02-01 4:00,4.326103008,5.547932569,10.98998755,11.52275784,-1.585,0
1998-02-01 5:00,4.324693003,5.502257485,10.92995688,11.6335467,-2.075,0
1998-02-01 6:00,4.325471008,5.467247578,10.90422422,11.49867835,-2.375,0
1998-02-01 8:00,4.331800393,5.547495394,10.93501628,11.48749745,-2.58,0
1998-02-01 9:00,4.314070438,5.533267462,10.90212608,11.46482007,-2.605,0
1998-02-01 10:00,4.319443821,5.50491136,10.86245345,11.53807218,-2.65,0
1998-02-01 12:00,4.277915573,5.512199239,10.75170257,11.23550633,-2.33,0
1998-02-01 13:00,4.281500109,5.523017325,10.76996735,11.54191243,-2,0
1998-02-01 14:00,4.221304313,5.472010562,10.73034659,11.23549334,-1.68,0
1998-02-01 15:00,4.216769417,5.386499731,10.78574599,11.32241082,-1.405,0
1998-02-01 18:00,4.178374719,5.380510916,10.58884801,11.20368619,-0.805,0
1998-02-01 19:00,4.198601968,5.534670384,10.78655646,11.33359839,-0.75,0
1998-02-01 20:00,4.224425929,5.493554421,10.73477089,11.31008965,-0.705,0
1998-02-01 21:00,4.249684936,5.453529793,10.6958342,11.36117367,-0.695,0
1998-02-01 22:00,4.232334115,5.52211089,10.7105912,11.20551123,-0.69,0
1998-02-01 23:00,4.243806739,5.483163153,10.76827683,11.35052294,-0.715,0
1998-02-02 1:00,4.234017197,5.530938796,10.64237622,11.32587528,-0.735,0
1998-02-02 2:00,4.247064804,5.458568469,10.78405096,11.47974598,-0.715,0
1998-02-02 4:00,4.266194795,5.491051664,10.83161613,11.50653337,-0.74,0
1998-02-02 6:00,4.271160836,5.486134652,10.83273101,11.54451162,-0.83,0
1998-02-02 7:00,4.28653209,5.428189686,10.79934028,11.39825699,-0.895,0
1998-02-02 8:00,4.271617006,5.501654282,10.82128877,11.22802042,-0.975,0
1998-02-02 9:00,4.282103296,5.471740386,10.90016358,11.62547904,-1.085,0
1998-02-02 10:00,4.295344735,5.538545507,10.93583974,11.63351734,-1.18,0
1998-02-02 11:00,4.283959761,5.507385099,10.6968168,11.45753738,-1.27,0
1998-02-02 13:00,4.252188746,5.444489143,10.66760179,11.57008483,-1.28,0
1998-02-02 15:00,4.18858094,5.447245788,10.68694253,11.23219965,-1.05,0
1998-02-02 17:00,4.154462145,5.442737393,10.56543082,11.32030775,-0.705,0
1998-02-02 18:00,4.169189675,5.411496053,10.60466961,11.31916525,-0.6,0
1998-02-02 19:00,4.197521454,5.428064191,10.51902341,11.4511073,-0.505,0
1998-02-02 20:00,4.232783737,5.49956298,10.64658678,11.27086754,-0.49,0
1998-02-02 21:00,4.249993646,5.414446423,10.73363332,11.53686728,-0.47,0
1998-02-02 22:00,4.292996308,5.490253156,10.82802524,11.51686664,-0.45,0
1998-02-02 23:00,4.285762035,5.421051881,10.87736288,11.48473725,-0.49,0
1998-02-03 0:00,4.30088665,5.525109245,10.80085456,11.64693346,-0.6,0
1998-02-03 1:00,4.31669446,5.610481215,10.88161896,11.65932378,-0.825,0
1998-02-03 2:00,4.325175165,5.547019987,10.65186684,11.63052039,-1.23,0
1998-02-03 3:00,4.347251489,5.572150321,10.99317415,11.78803772,-1.765,0
1998-02-03 4:00,4.327350198,5.618041487,10.93805935,11.65520095,-2.37,0
1998-02-03 5:00,4.336838305,5.613821664,10.92948816,11.62252487,-2.815,0
1998-02-03 6:00,4.344460983,5.561863384,10.87266633,11.93154661,-3.19,0
1998-02-03 7:00,4.347470502,5.64427444,11.04760689,11.72648723,-3.53,0
1998-02-03 8:00,4.327956128,5.624559881,10.98215176,11.97151761,-3.85,0
1998-02-03 10:00,4.338464121,5.662845103,11.07643297,11.62410419,-4.07,0
1998-02-03 11:00,4.339323855,5.665618174,10.95903719,11.8481455,-3.86,0
1998-02-03 12:00,4.339484339,5.583796585,11.00688074,11.84263946,-3.555,0
1998-02-03 14:00,4.227294218,5.548646322,10.77755107,11.67972286,-2.54,0
1998-02-03 15:00,4.221640767,5.511391187,10.6444322,11.60780134,-1.99,0
1998-02-03 19:00,4.208979276,5.479286382,10.53106762,11.7278842,-0.82,0
1998-02-03 21:00,4.241885938,5.556237138,10.73197104,11.61006204,-0.72,0
1998-02-03 22:00,4.274781638,5.488806564,10.73979151,11.72354455,-0.745,0
1998-02-03 23:00,4.292675855,5.45559352,10.72679687,11.67490121,-0.825,0
1998-02-04 0:00,4.298177765,5.563925958,10.8371354,11.5661235,-0.99,0
1998-02-04 1:00,4.29553525,5.598078782,10.93548636,11.59805283,-1.15,0
1998-02-04 4:00,4.303083492,5.653584007,10.89723695,11.80986813,-1.79,0
1998-02-04 5:00,4.316566193,5.671636209,10.9951164,11.59379678,-1.9,0
1998-02-04 6:00,4.331915945,5.603511604,10.89767262,11.75579851,-2.07,0
1998-02-04 7:00,4.324155839,5.623565682,10.92389603,11.62156515,-2.34,0
1998-02-04 8:00,4.305234821,5.625209463,10.86889884,11.83033705,-2.695,0
1998-02-04 9:00,4.346994972,5.584606152,11.05053305,11.49768229,-3.015,0
1998-02-04 10:00,4.339472999,5.627132419,10.923011,11.48421265,-3.29,0
1998-02-04 11:00,4.327584838,5.645481523,10.98868679,11.65629041,-3.325,0
1998-02-04 12:00,4.299529823,5.618055986,10.81904603,11.5865388,-3.035,0
1998-02-04 13:00,4.25365916,5.601450826,10.73044643,11.49126697,-2.47,0
1998-02-04 14:00,4.222741042,5.536877058,10.81232083,11.46713987,-1.92,0
1998-02-04 16:00,4.175752283,5.471159809,10.95537794,11.24870544,-1.085,0
1998-02-04 17:00,4.161778224,5.463559232,11.19524943,11.19524943,-0.86,0
1998-02-04 19:00,4.209507875,5.524037353,10.68854635,11.30144137,-0.65,0
1998-02-04 20:00,4.223820567,5.515839479,10.63906271,11.3458647,-0.61,0
1998-02-04 21:00,4.263289985,5.55308064,10.80992112,11.52175087,-0.595,0
1998-02-04 22:00,4.282486552,5.587223304,10.70527177,11.45838938,-0.635,0
1998-02-04 23:00,4.300192251,5.472252418,10.77505951,11.48617629,-0.71,0
1998-02-05 0:00,4.296254915,5.516933357,10.89523761,11.54534385,-0.865,0
1998-02-05 1:00,4.289629874,5.600697951,10.9418673,11.60459516,-1.135,0
1998-02-05 2:00,4.316222152,5.638840715,10.79057103,11.62237866,-1.45,0
1998-02-05 3:00,4.335773994,5.69681255,11.04874886,11.55049681,-1.88,0
1998-02-05 4:00,4.330840328,5.650374853,10.95194293,11.71523368,-2.29,0
1998-02-05 5:00,4.352287077,5.670484159,10.93286767,11.52334049,-2.665,0
1998-02-05 6:00,4.320288547,5.659421575,10.97618294,11.7057919,-2.805,0
1998-02-05 7:00,4.331587907,5.674281375,10.93819714,11.95251012,-2.86,0
